tourney_id,tourney_name,tourney_date,tourney_level,surface,match_num,winner_id,winner_seed,winner_name,winner_hand,winner_ht,winner_age,loser_id,loser_seed,loser_name,loser_hand,loser_ht,loser_age,score,best_of,round
2022-8994,Mallorca,20220620,A,Grass,300,105138,5.0,Roberto Bautista Agut,R,183.0,34.1,134472,,Antoine Bellier,L,196.0,25.6,7-6(5) 6-2,3,SF
2022-0741,Eastbourne,20220620,A,Grass,300,202195,,Maxime Cressy,R,201.0,25.1,207733,,Jack Draper,L,193.0,20.4,7-6(5) 6-7(2) 6-3,3,SF
2022-540,Wimbledon,20220627,G,Grass,100,104925,1.0,Novak Djokovic,R,188.0,35.0,126952,,Soon Woo Kwon,R,180.0,24.5,6-3 3-6 6-3 6-4,5,R128
2022-540,Wimbledon,20220627,G,Grass,101,106423,,Thanasi Kokkinakis,R,193.0,26.2,111794,,Kamil Majchrzak,R,180.0,26.4,7-6(5) 6-2 7-5,5,R128
2022-540,Wimbledon,20220627,G,Grass,102,126214,,Alejandro Tabilo,L,188.0,25.0,111513,,Laslo Djere,R,188.0,27.0,7-6(6) 6-2 1-6 4-6 7-6(11),5,R128
2022-540,Wimbledon,20220627,G,Grass,103,200175,25.0,Miomir Kecmanovic,R,183.0,22.8,105357,,John Millman,R,183.0,33.0,6-3 2-6 6-3 6-4,5,R128
2022-540,Wimbledon,20220627,G,Grass,104,105932,22.0,Nikoloz Basilashvili,R,185.0,30.3,104586,,Lukas Rosol,R,193.0,36.9,6-7(4) 7-6(6) 3-6 6-3 6-3,5,R128
2022-540,Wimbledon,20220627,G,Grass,105,111460,,Quentin Halys,R,191.0,25.6,105332,,Benoit Paire,R,196.0,33.1,4-6 6-1 6-2 6-4,5,R128
2022-540,Wimbledon,20220627,G,Grass,106,126646,,Tim Van Rijthoven,R,188.0,25.1,105643,,Federico Delbonis,L,193.0,31.7,7-6(7) 6-1 6-2,5,R128
2022-540,Wimbledon,20220627,G,Grass,107,124187,15.0,Reilly Opelka,R,211.0,24.8,126535,,Carlos Taberner,R,183.0,24.8,7-6(5) 6-4 6-4,5,R128
2022-540,Wimbledon,20220627,G,Grass,108,206173,10.0,Jannik Sinner,R,191.0,20.8,104527,,Stan Wawrinka,R,183.0,37.2,7-5 4-6 6-3 6-2,5,R128
2022-540,Wimbledon,20220627,G,Grass,109,144707,,Mikael Ymer,R,183.0,23.7,127157,,Daniel Altmaier,R,188.0,23.7,6-3 7-5 7-5,5,R128
2022-540,Wimbledon,20220627,G,Grass,110,104918,,Andy Murray,R,191.0,35.1,105902,,James Duckworth,R,183.0,30.4,4-6 6-3 6-2 6-4,5,R128
2022-540,Wimbledon,20220627,G,Grass,111,104545,20.0,John Isner,R,208.0,37.1,111505,,Enzo Couacaud,R,183.0,27.3,6-7(6) 7-6(3) 4-6 6-3 7-5,5,R128
2022-540,Wimbledon,20220627,G,Grass,112,106214,32.0,Oscar Otte,R,193.0,28.9,105376,,Peter Gojowczyk,R,188.0,32.9,6-1 6-2 6-1,5,R128
2022-540,Wimbledon,20220627,G,Grass,113,106328,,Christian Harrison,R,180.0,28.0,126652,,Jay Clarke,R,183.0,23.9,7-6(3) 6-1 7-6(6),5,R128
2022-540,Wimbledon,20220627,G,Grass,114,134868,,Tallon Griekspoor,R,188.0,25.9,104926,,Fabio Fognini,R,178.0,35.0,5-7 7-5 6-3 6-4,5,R128
2022-540,Wimbledon,20220627,G,Grass,115,207989,5.0,Carlos Alcaraz,R,183.0,19.1,105526,,Jan Lennard Struff,R,193.0,32.1,4-6 7-5 4-6 7-6(3) 6-4,5,R128
2022-540,Wimbledon,20220627,G,Grass,116,134770,3.0,Casper Ruud,R,183.0,23.5,105077,,Albert Ramos,L,188.0,34.4,7-6(1) 7-6(9) 6-2,5,R128
2022-540,Wimbledon,20220627,G,Grass,117,200005,,Ugo Humbert,L,188.0,24.0,144869,,Tomas Martin Etcheverry,R,196.0,22.9,6-3 3-6 4-6 6-3 6-4,5,R128
2022-540,Wimbledon,20220627,G,Grass,118,105676,,David Goffin,R,180.0,31.5,105430,,Radu Albot,R,175.0,32.6,6-2 6-2 7-6(5),5,R128
2022-540,Wimbledon,20220627,G,Grass,119,202104,31.0,Sebastian Baez,R,170.0,21.4,106121,,Taro Daniel,R,191.0,29.4,6-4 6-4 7-5,5,R128
2022-540,Wimbledon,20220627,G,Grass,120,126207,23.0,Frances Tiafoe,R,188.0,24.4,131934,,Andrea Vavassori,R,193.0,27.1,6-4 6-4 6-4,5,R128
2022-540,Wimbledon,20220627,G,Grass,121,109739,,Maximilian Marterer,L,188.0,27.0,105379,,Aljaz Bedene,R,181.0,32.9,4-6 7-5 6-4 7-5,5,R128
2022-540,Wimbledon,20220627,G,Grass,122,122330,,Alexander Bublik,R,196.0,25.0,105916,,Marton Fucsovics,R,188.0,30.3,6-1 6-2 6-4,5,R128
2022-540,Wimbledon,20220627,G,Grass,123,105583,,Dusan Lajovic,R,183.0,31.9,105807,16.0,Pablo Carreno Busta,R,188.0,30.9,3-6 6-4 RET,5,R128
2022-540,Wimbledon,20220627,G,Grass,124,111815,9.0,Cameron Norrie,L,188.0,26.8,104665,,Pablo Andujar,R,180.0,36.4,6-0 7-6(3) 6-3,5,R128
2022-540,Wimbledon,20220627,G,Grass,125,144719,,Jaume Munar,R,183.0,25.1,106329,,Thiago Monteiro,L,183.0,28.0,6-2 6-4 7-5,5,R128
2022-540,Wimbledon,20220627,G,Grass,126,126106,,Ryan Peniston,L,180.0,26.6,105967,,Henri Laaksonen,R,185.0,30.2,6-4 6-3 6-2,5,R128
2022-540,Wimbledon,20220627,G,Grass,127,105449,,Steve Johnson,R,188.0,32.5,105777,18.0,Grigor Dimitrov,R,191.0,31.1,4-6 5-2 RET,5,R128
2022-540,Wimbledon,20220627,G,Grass,128,126205,30.0,Tommy Paul,R,185.0,25.1,104269,,Fernando Verdasco,L,188.0,38.6,6-1 6-2 7-6(4),5,R128
2022-540,Wimbledon,20220627,G,Grass,129,105173,,Adrian Mannarino,L,180.0,33.9,126845,,Max Purcell,R,185.0,24.2,6-3 7-6(0) 4-6 4-6 6-4,5,R128
2022-540,Wimbledon,20220627,G,Grass,130,106210,,Jiri Vesely,L,198.0,28.9,105948,,Federico Coria,R,180.0,30.2,6-3 6-2 7-6(3),5,R128
2022-540,Wimbledon,20220627,G,Grass,131,200221,,Alejandro Davidovich Fokina,R,183.0,23.0,128034,7.0,Hubert Hurkacz,R,196.0,25.3,7-6(4) 6-4 5-7 2-6 7-6(8),5,R128
2022-540,Wimbledon,20220627,G,Grass,132,106426,,Cristian Garin,R,185.0,26.0,111200,,Elias Ymer,R,185.0,26.2,6-3 7-5 6-4,5,R128
2022-540,Wimbledon,20220627,G,Grass,133,126409,,Hugo Grenier,R,196.0,26.2,144817,,Marc Andrea Huesler,L,196.0,26.0,6-3 7-6(0) 6-7(5) 2-6 6-4,5,R128
2022-540,Wimbledon,20220627,G,Grass,134,126127,,Benjamin Bonzi,R,183.0,26.0,144645,,Zdenek Kolar,R,183.0,25.7,6-3 6-3 6-1,5,R128
2022-540,Wimbledon,20220627,G,Grass,135,202385,29.0,Jenson Brooksby,R,188.0,21.6,105062,,Mikhail Kukushkin,R,183.0,34.5,6-3 6-2 6-3,5,R128
2022-540,Wimbledon,20220627,G,Grass,136,200282,19.0,Alex De Minaur,R,183.0,23.3,106198,,Hugo Dellien,R,180.0,29.0,6-1 6-3 7-5,5,R128
2022-540,Wimbledon,20220627,G,Grass,137,207733,,Jack Draper,L,193.0,20.5,200267,,Zizou Bergs,R,185.0,23.0,6-4 6-4 7-6(4),5,R128
2022-540,Wimbledon,20220627,G,Grass,138,106281,,Liam Broady,L,183.0,28.4,127760,,Lukas Klein,R,193.0,24.2,4-6 6-3 7-5 6-7(2) 6-3,5,R128
2022-540,Wimbledon,20220627,G,Grass,139,106043,12.0,Diego Schwartzman,R,170.0,29.8,111578,,Stefan Kozlov,R,183.0,24.3,6-3 6-2 6-2,5,R128
2022-540,Wimbledon,20220627,G,Grass,140,133430,13.0,Denis Shapovalov,L,185.0,23.2,126239,,Arthur Rinderknech,R,196.0,26.9,6-1 6-7(6) 6-7(4) 6-4 6-1,5,R128
2022-540,Wimbledon,20220627,G,Grass,141,206909,,Brandon Nakashima,R,188.0,20.8,200095,,Nicola Kuhn,R,185.0,22.2,6-3 6-7(1) 6-3 6-2,5,R128
2022-540,Wimbledon,20220627,G,Grass,142,123755,,Daniel Elahi Galan,R,191.0,26.0,136440,,Dominik Koepfer,L,180.0,28.1,6-4 7-5 7-6(1),5,R128
2022-540,Wimbledon,20220627,G,Grass,143,105138,17.0,Roberto Bautista Agut,R,183.0,34.2,105226,,Attila Balazs,R,180.0,33.7,6-1 6-0 6-3,5,R128
2022-540,Wimbledon,20220627,G,Grass,144,105936,26.0,Filip Krajinovic,R,185.0,30.3,208103,,Jiri Lehecka,R,185.0,20.6,5-7 6-4 6-7(5) 7-6(5) 6-4,5,R128
2022-540,Wimbledon,20220627,G,Grass,145,106401,,Nick Kyrgios,R,193.0,27.1,206703,,Paul Jubb,R,180.0,22.6,3-6 6-1 7-5 6-7(3) 7-5,5,R128
2022-540,Wimbledon,20220627,G,Grass,146,111442,,Jordan Thompson,R,183.0,28.1,106148,,Roberto Carballes Baena,R,183.0,29.2,6-4 6-1 6-1,5,R128
2022-540,Wimbledon,20220627,G,Grass,147,126774,4.0,Stefanos Tsitsipas,R,193.0,23.8,106310,,Alexander Ritschard,R,193.0,28.2,7-6(1) 6-3 5-7 6-4,5,R128
2022-540,Wimbledon,20220627,G,Grass,148,202195,,Maxime Cressy,R,201.0,25.1,200000,6.0,Felix Auger Aliassime,R,193.0,21.8,6-7(5) 6-4 7-6(9) 7-6(5),5,R128
2022-540,Wimbledon,20220627,G,Grass,149,106058,,Jack Sock,R,191.0,29.7,126523,,Bernabe Zapata Miralles,R,183.0,25.4,7-6(6) 6-4 6-4,5,R128
2022-540,Wimbledon,20220627,G,Grass,150,110602,,Dennis Novak,R,183.0,28.8,105487,,Facundo Bagnis,L,183.0,32.3,7-6(7) 2-6 6-4 6-3,5,R128
2022-540,Wimbledon,20220627,G,Grass,151,106186,,Jason Kubler,R,178.0,29.1,105554,28.0,Daniel Evans,R,175.0,32.0,6-1 6-4 6-3,5,R128
2022-540,Wimbledon,20220627,G,Grass,152,106218,,Marcos Giron,R,180.0,28.9,208029,24.0,Holger Rune,R,188.0,19.1,6-3 7-5 6-4,5,R128
2022-540,Wimbledon,20220627,G,Grass,153,144684,,Alex Molcan,L,178.0,24.5,124079,,Pedro Martinez,R,185.0,25.1,4-6 6-4 6-4 6-1,5,R128
2022-540,Wimbledon,20220627,G,Grass,154,202400,,Alastair Gray,R,193.0,24.0,202358,,Chun Hsin Tseng,R,175.0,20.8,6-3 6-3 7-6(3),5,R128
2022-540,Wimbledon,20220627,G,Grass,155,126203,11.0,Taylor Fritz,R,196.0,24.6,207518,,Lorenzo Musetti,R,185.0,20.3,6-4 6-4 6-3,5,R128
2022-540,Wimbledon,20220627,G,Grass,156,111456,,Mackenzie Mcdonald,R,178.0,27.1,132686,,Nuno Borges,R,185.0,25.3,6-4 6-4 7-6(3),5,R128
2022-540,Wimbledon,20220627,G,Grass,157,104755,,Richard Gasquet,R,183.0,36.0,105311,,Joao Sousa,R,185.0,33.2,7-6(7) 6-2 4-6 4-6 6-3,5,R128
2022-540,Wimbledon,20220627,G,Grass,158,200325,,Emil Ruusuvuori,R,188.0,23.2,106415,,Yoshihito Nishioka,L,170.0,26.7,6-2 6-2 4-6 6-4,5,R128
2022-540,Wimbledon,20220627,G,Grass,159,122298,21.0,Botic Van De Zandschulp,R,191.0,26.7,103852,,Feliciano Lopez,L,188.0,40.7,6-2 6-3 6-3,5,R128
2022-540,Wimbledon,20220627,G,Grass,160,132283,27.0,Lorenzo Sonego,R,191.0,27.1,106045,,Denis Kudla,R,180.0,29.8,6-7(6) 6-3 7-5 4-6 6-2,5,R128
2022-540,Wimbledon,20220627,G,Grass,161,200384,,Hugo Gaston,L,173.0,21.7,200615,,Alexei Popyrin,R,196.0,22.8,6-2 4-6 0-6 7-6(3) 6-3,5,R128
2022-540,Wimbledon,20220627,G,Grass,162,105575,,Ricardas Berankis,R,175.0,32.0,105023,,Sam Querrey,R,198.0,34.7,6-4 7-5 6-3,5,R128
2022-540,Wimbledon,20220627,G,Grass,163,104745,2.0,Rafael Nadal,L,185.0,36.0,202103,,Francisco Cerundolo,R,185.0,23.8,6-4 6-3 3-6 6-4,5,R128
2022-540,Wimbledon,20220627,G,Grass,164,104925,1.0,Novak Djokovic,R,188.0,35.0,106423,,Thanasi Kokkinakis,R,193.0,26.2,6-1 6-4 6-2,5,R64
2022-540,Wimbledon,20220627,G,Grass,165,200175,25.0,Miomir Kecmanovic,R,183.0,22.8,126214,,Alejandro Tabilo,L,188.0,25.0,7-6(4) 7-6(3) 3-6 6-3,5,R64
2022-540,Wimbledon,20220627,G,Grass,166,105932,22.0,Nikoloz Basilashvili,R,185.0,30.3,111460,,Quentin Halys,R,191.0,25.6,7-6(7) 0-6 7-5 7-6(5),5,R64
2022-540,Wimbledon,20220627,G,Grass,167,126646,,Tim Van Rijthoven,R,188.0,25.1,124187,15.0,Reilly Opelka,R,211.0,24.8,6-4 6-7(8) 7-6(7) 7-6(4),5,R64
2022-540,Wimbledon,20220627,G,Grass,168,206173,10.0,Jannik Sinner,R,191.0,20.8,144707,,Mikael Ymer,R,183.0,23.7,6-4 6-3 5-7 6-2,5,R64
2022-540,Wimbledon,20220627,G,Grass,169,104545,20.0,John Isner,R,208.0,37.1,104918,,Andy Murray,R,191.0,35.1,6-4 7-6(4) 6-7(3) 6-4,5,R64
2022-540,Wimbledon,20220627,G,Grass,170,106214,32.0,Oscar Otte,R,193.0,28.9,106328,,Christian Harrison,R,180.0,28.0,3-1 RET,5,R64
2022-540,Wimbledon,20220627,G,Grass,171,207989,5.0,Carlos Alcaraz,R,183.0,19.1,134868,,Tallon Griekspoor,R,188.0,25.9,6-4 7-6(0) 6-3,5,R64
2022-540,Wimbledon,20220627,G,Grass,172,200005,,Ugo Humbert,L,188.0,24.0,134770,3.0,Casper Ruud,R,183.0,23.5,3-6 6-2 7-5 6-4,5,R64
2022-540,Wimbledon,20220627,G,Grass,173,105676,,David Goffin,R,180.0,31.5,202104,31.0,Sebastian Baez,R,170.0,21.4,6-1 6-2 6-4,5,R64
2022-540,Wimbledon,20220627,G,Grass,174,126207,23.0,Frances Tiafoe,R,188.0,24.4,109739,,Maximilian Marterer,L,188.0,27.0,6-2 6-2 7-6(3),5,R64
2022-540,Wimbledon,20220627,G,Grass,175,122330,,Alexander Bublik,R,196.0,25.0,105583,,Dusan Lajovic,R,183.0,31.9,7-6(7) 6-2 7-5,5,R64
2022-540,Wimbledon,20220627,G,Grass,176,111815,9.0,Cameron Norrie,L,188.0,26.8,144719,,Jaume Munar,R,183.0,25.1,6-4 3-6 5-7 6-0 6-2,5,R64
2022-540,Wimbledon,20220627,G,Grass,177,105449,,Steve Johnson,R,188.0,32.5,126106,,Ryan Peniston,L,180.0,26.6,6-3 6-2 6-4,5,R64
2022-540,Wimbledon,20220627,G,Grass,178,126205,30.0,Tommy Paul,R,185.0,25.1,105173,,Adrian Mannarino,L,180.0,33.9,6-2 6-4 6-1,5,R64
2022-540,Wimbledon,20220627,G,Grass,179,106210,,Jiri Vesely,L,198.0,28.9,200221,,Alejandro Davidovich Fokina,R,183.0,23.0,6-3 5-7 6-7(2) 6-3 7-6(7),5,R64
2022-540,Wimbledon,20220627,G,Grass,180,106426,,Cristian Garin,R,185.0,26.0,126409,,Hugo Grenier,R,196.0,26.2,6-3 6-1 6-1,5,R64
2022-540,Wimbledon,20220627,G,Grass,181,202385,29.0,Jenson Brooksby,R,188.0,21.6,126127,,Benjamin Bonzi,R,183.0,26.0,7-6(3) 7-5 6-3,5,R64
2022-540,Wimbledon,20220627,G,Grass,182,200282,19.0,Alex De Minaur,R,183.0,23.3,207733,,Jack Draper,L,193.0,20.5,5-7 7-6(0) 6-2 6-3,5,R64
2022-540,Wimbledon,20220627,G,Grass,183,106281,,Liam Broady,L,183.0,28.4,106043,12.0,Diego Schwartzman,R,170.0,29.8,6-2 4-6 0-6 7-6(6) 6-1,5,R64
2022-540,Wimbledon,20220627,G,Grass,184,206909,,Brandon Nakashima,R,188.0,20.8,133430,13.0,Denis Shapovalov,L,185.0,23.2,6-2 4-6 6-1 7-6(6),5,R64
2022-540,Wimbledon,20220627,G,Grass,185,123755,,Daniel Elahi Galan,R,191.0,26.0,105138,17.0,Roberto Bautista Agut,R,183.0,34.2,W/O,5,R64
2022-540,Wimbledon,20220627,G,Grass,186,106401,,Nick Kyrgios,R,193.0,27.1,105936,26.0,Filip Krajinovic,R,185.0,30.3,6-2 6-3 6-1,5,R64
2022-540,Wimbledon,20220627,G,Grass,187,126774,4.0,Stefanos Tsitsipas,R,193.0,23.8,111442,,Jordan Thompson,R,183.0,28.1,6-2 6-3 7-5,5,R64
2022-540,Wimbledon,20220627,G,Grass,188,106058,,Jack Sock,R,191.0,29.7,202195,,Maxime Cressy,R,201.0,25.1,6-4 6-4 3-6 7-6(1),5,R64
2022-540,Wimbledon,20220627,G,Grass,189,106186,,Jason Kubler,R,178.0,29.1,110602,,Dennis Novak,R,183.0,28.8,6-3 6-4 6-4,5,R64
2022-540,Wimbledon,20220627,G,Grass,190,144684,,Alex Molcan,L,178.0,24.5,106218,,Marcos Giron,R,180.0,28.9,6-3 6-2 6-4,5,R64
2022-540,Wimbledon,20220627,G,Grass,191,126203,11.0,Taylor Fritz,R,196.0,24.6,202400,,Alastair Gray,R,193.0,24.0,6-3 7-6(3) 6-3,5,R64
2022-540,Wimbledon,20220627,G,Grass,192,104755,,Richard Gasquet,R,183.0,36.0,111456,,Mackenzie Mcdonald,R,178.0,27.1,6-3 3-6 6-4 6-3,5,R64
2022-540,Wimbledon,20220627,G,Grass,193,122298,21.0,Botic Van De Zandschulp,R,191.0,26.7,200325,,Emil Ruusuvuori,R,188.0,23.2,3-6 6-1 6-4 6-4,5,R64
2022-540,Wimbledon,20220627,G,Grass,194,132283,27.0,Lorenzo Sonego,R,191.0,27.1,200384,,Hugo Gaston,L,173.0,21.7,7-6(4) 6-4 6-4,5,R64
2022-540,Wimbledon,20220627,G,Grass,195,104745,2.0,Rafael Nadal,L,185.0,36.0,105575,,Ricardas Berankis,R,175.0,32.0,6-4 6-4 4-6 6-3,5,R64
2022-540,Wimbledon,20220627,G,Grass,196,104925,1.0,Novak Djokovic,R,188.0,35.0,200175,25.0,Miomir Kecmanovic,R,183.0,22.8,6-0 6-3 6-4,5,R32
2022-540,Wimbledon,20220627,G,Grass,197,126646,,Tim Van Rijthoven,R,188.0,25.1,105932,22.0,Nikoloz Basilashvili,R,185.0,30.3,6-4 6-3 6-4,5,R32
2022-540,Wimbledon,20220627,G,Grass,198,206173,10.0,Jannik Sinner,R,191.0,20.8,104545,20.0,John Isner,R,208.0,37.1,6-4 7-6(4) 6-3,5,R32
2022-540,Wimbledon,20220627,G,Grass,199,207989,5.0,Carlos Alcaraz,R,183.0,19.1,106214,32.0,Oscar Otte,R,193.0,28.9,6-3 6-1 6-2,5,R32
2022-540,Wimbledon,20220627,G,Grass,200,105676,,David Goffin,R,180.0,31.5,200005,,Ugo Humbert,L,188.0,24.0,4-6 7-5 6-2 7-5,5,R32
2022-540,Wimbledon,20220627,G,Grass,201,126207,23.0,Frances Tiafoe,R,188.0,24.4,122330,,Alexander Bublik,R,196.0,25.0,3-6 7-6(1) 7-6(3) 6-4,5,R32
2022-540,Wimbledon,20220627,G,Grass,202,111815,9.0,Cameron Norrie,L,188.0,26.8,105449,,Steve Johnson,R,188.0,32.5,6-4 6-1 6-0,5,R32
2022-540,Wimbledon,20220627,G,Grass,203,126205,30.0,Tommy Paul,R,185.0,25.1,106210,,Jiri Vesely,L,198.0,28.9,6-3 6-2 6-2,5,R32
2022-540,Wimbledon,20220627,G,Grass,204,106426,,Cristian Garin,R,185.0,26.0,202385,29.0,Jenson Brooksby,R,188.0,21.6,6-2 6-3 1-6 6-4,5,R32
2022-540,Wimbledon,20220627,G,Grass,205,200282,19.0,Alex De Minaur,R,183.0,23.3,106281,,Liam Broady,L,183.0,28.4,6-3 6-4 7-5,5,R32
2022-540,Wimbledon,20220627,G,Grass,206,206909,,Brandon Nakashima,R,188.0,20.8,123755,,Daniel Elahi Galan,R,191.0,26.0,6-4 6-4 6-1,5,R32
2022-540,Wimbledon,20220627,G,Grass,207,106401,,Nick Kyrgios,R,193.0,27.1,126774,4.0,Stefanos Tsitsipas,R,193.0,23.8,6-7(2) 6-4 6-3 7-6(7),5,R32
2022-540,Wimbledon,20220627,G,Grass,208,106186,,Jason Kubler,R,178.0,29.1,106058,,Jack Sock,R,191.0,29.7,6-2 4-6 5-7 7-6(4) 6-3,5,R32
2022-540,Wimbledon,20220627,G,Grass,209,126203,11.0,Taylor Fritz,R,196.0,24.6,144684,,Alex Molcan,L,178.0,24.5,6-4 6-1 7-6(3),5,R32
2022-540,Wimbledon,20220627,G,Grass,210,122298,21.0,Botic Van De Zandschulp,R,191.0,26.7,104755,,Richard Gasquet,R,183.0,36.0,7-5 2-6 7-6(7) 6-1,5,R32
2022-540,Wimbledon,20220627,G,Grass,211,104745,2.0,Rafael Nadal,L,185.0,36.0,132283,27.0,Lorenzo Sonego,R,191.0,27.1,6-1 6-2 6-4,5,R32
2022-540,Wimbledon,20220627,G,Grass,212,104925,1.0,Novak Djokovic,R,188.0,35.0,126646,,Tim Van Rijthoven,R,188.0,25.1,6-2 4-6 6-1 6-2,5,R16
2022-540,Wimbledon,20220627,G,Grass,213,206173,10.0,Jannik Sinner,R,191.0,20.8,207989,5.0,Carlos Alcaraz,R,183.0,19.1,6-1 6-4 6-7(8) 6-3,5,R16
2022-540,Wimbledon,20220627,G,Grass,214,105676,,David Goffin,R,180.0,31.5,126207,23.0,Frances Tiafoe,R,188.0,24.4,7-6(3) 5-7 5-7 6-4 7-5,5,R16
2022-540,Wimbledon,20220627,G,Grass,215,111815,9.0,Cameron Norrie,L,188.0,26.8,126205,30.0,Tommy Paul,R,185.0,25.1,6-4 7-5 6-4,5,R16
2022-540,Wimbledon,20220627,G,Grass,216,106426,,Cristian Garin,R,185.0,26.0,200282,19.0,Alex De Minaur,R,183.0,23.3,2-6 5-7 7-6(3) 6-4 7-6(6),5,R16
2022-540,Wimbledon,20220627,G,Grass,217,106401,,Nick Kyrgios,R,193.0,27.1,206909,,Brandon Nakashima,R,188.0,20.8,4-6 6-4 7-6(2) 3-6 6-2,5,R16
2022-540,Wimbledon,20220627,G,Grass,218,126203,11.0,Taylor Fritz,R,196.0,24.6,106186,,Jason Kubler,R,178.0,29.1,6-3 6-1 6-4,5,R16
2022-540,Wimbledon,20220627,G,Grass,219,104745,2.0,Rafael Nadal,L,185.0,36.0,122298,21.0,Botic Van De Zandschulp,R,191.0,26.7,6-4 6-2 7-6(6),5,R16
2022-540,Wimbledon,20220627,G,Grass,220,104925,1.0,Novak Djokovic,R,188.0,35.0,206173,10.0,Jannik Sinner,R,191.0,20.8,5-7 2-6 6-3 6-2 6-2,5,QF
2022-540,Wimbledon,20220627,G,Grass,221,111815,9.0,Cameron Norrie,L,188.0,26.8,105676,,David Goffin,R,180.0,31.5,3-6 7-5 2-6 6-3 7-5,5,QF
2022-540,Wimbledon,20220627,G,Grass,222,106401,,Nick Kyrgios,R,193.0,27.1,106426,,Cristian Garin,R,185.0,26.0,6-4 6-3 7-6(5),5,QF
2022-540,Wimbledon,20220627,G,Grass,223,104745,2.0,Rafael Nadal,L,185.0,36.0,126203,11.0,Taylor Fritz,R,196.0,24.6,3-6 7-5 3-6 7-5 7-6(4),5,QF
2022-540,Wimbledon,20220627,G,Grass,224,104925,1.0,Novak Djokovic,R,188.0,35.0,111815,9.0,Cameron Norrie,L,188.0,26.8,2-6 6-3 6-2 6-4,5,SF
2022-540,Wimbledon,20220627,G,Grass,225,106401,,Nick Kyrgios,R,193.0,27.1,104745,2.0,Rafael Nadal,L,185.0,36.0,W/O,5,SF
2022-540,Wimbledon,20220627,G,Grass,226,104925,1.0,Novak Djokovic,R,188.0,35.0,106401,,Nick Kyrgios,R,193.0,27.1,4-6 6-3 6-4 7-6(3),5,F
2022-0316,Bastad,20220711,A,Clay,271,105948,,Federico Coria,R,180.0,30.3,105643,,Federico Delbonis,L,193.0,31.7,0-6 6-4 6-4,3,R32
2022-0315,Newport,20220711,A,Grass,271,105376,,Peter Gojowczyk,R,188.0,32.9,200005,,Ugo Humbert,L,188.0,24.0,7-5 6-4,3,R32
2022-0316,Bastad,20220711,A,Clay,272,111513,,Laslo Djere,R,188.0,27.1,207518,,Lorenzo Musetti,R,185.0,20.3,6-3 7-5,3,R32
2022-0315,Newport,20220711,A,Grass,272,111153,,Christopher Eubanks,R,201.0,26.1,136440,,Dominik Koepfer,L,180.0,28.1,6-4 7-5,3,R32
2022-0316,Bastad,20220711,A,Clay,273,144817,,Marc Andrea Huesler,L,196.0,26.0,208029,7.0,Holger Rune,R,188.0,19.2,6-3 6-4,3,R32
2022-0315,Newport,20220711,A,Grass,273,126127,5.0,Benjamin Bonzi,R,183.0,26.0,144652,,William Blumberg,R,188.0,24.4,2-6 6-3 6-2,3,R32
2022-0316,Bastad,20220711,A,Clay,275,106233,,Dominic Thiem,R,185.0,28.8,200325,,Emil Ruusuvuori,R,188.0,23.2,3-6 6-1 7-6(5),3,R32
2022-0315,Newport,20220711,A,Grass,275,106283,,Mitchell Krueger,R,188.0,28.4,126646,,Tim Van Rijthoven,R,188.0,25.2,7-6(7) 4-6 6-3,3,R32
2022-0316,Bastad,20220711,A,Clay,276,200221,,Alejandro Davidovich Fokina,R,183.0,23.0,105311,,Joao Sousa,R,185.0,33.2,6-4 6-2,3,R32
2022-0315,Newport,20220711,A,Grass,276,105449,,Steve Johnson,R,188.0,32.5,111578,,Stefan Kozlov,R,183.0,24.4,7-5 6-3,3,R32
2022-0316,Bastad,20220711,A,Clay,277,202104,8.0,Sebastian Baez,R,170.0,21.5,104926,,Fabio Fognini,R,178.0,35.1,6-3 6-4,3,R32
2022-0315,Newport,20220711,A,Grass,277,106210,7.0,Jiri Vesely,L,198.0,29.0,103852,,Feliciano Lopez,L,188.0,40.8,6-4 6-2,3,R32
2022-0316,Bastad,20220711,A,Clay,278,105807,5.0,Pablo Carreno Busta,R,188.0,30.9,104527,,Stan Wawrinka,R,183.0,37.2,7-5 6-4,3,R32
2022-0315,Newport,20220711,A,Grass,278,104918,6.0,Andy Murray,R,191.0,35.1,105023,,Sam Querrey,R,198.0,34.7,6-2 6-0,3,R32
2022-0316,Bastad,20220711,A,Clay,279,105077,,Albert Ramos,L,188.0,34.4,144869,,Tomas Martin Etcheverry,R,196.0,22.9,6-3 6-3,3,R32
2022-0315,Newport,20220711,A,Grass,279,126845,,Max Purcell,R,185.0,24.2,105173,,Adrian Mannarino,L,180.0,34.0,6-3 1-6 7-5,3,R32
2022-0316,Bastad,20220711,A,Clay,280,111200,,Elias Ymer,R,185.0,26.2,127157,,Daniel Altmaier,R,188.0,23.8,6-4 7-6(5),3,R32
2022-0315,Newport,20220711,A,Grass,280,106058,,Jack Sock,R,191.0,29.7,105430,,Radu Albot,R,175.0,32.6,6-1 7-6(2),3,R32
2022-0316,Bastad,20220711,A,Clay,282,200384,,Hugo Gaston,L,173.0,21.7,105932,6.0,Nikoloz Basilashvili,R,185.0,30.3,7-6(6) 3-0 RET,3,R32
2022-0315,Newport,20220711,A,Grass,282,105902,8.0,James Duckworth,R,183.0,30.4,106281,,Liam Broady,L,183.0,28.5,6-2 4-6 6-2,3,R32
